x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,y
0,1,2,10,3,0,1,0,2,4,0,4,85,1212768,31,0,0,151,1.600930319,4.78,11.5,7.91,0
0,10,2,4,3,0,1,0,3,1,5,1,126,600660,44,0,0,126,-0.388786458,6.19,15.46,6.26,0
1,3,0,3,2,0,1,0,2,1,3,5,195,705350,28,0,0,283,2.287178882,6.16,10.55,9.29,1
0,0,2,8,1,4,0,0,1,2,7,6,82,416487,41,0,0,101,2.340324926,5.37,11.53,8.88,0
0,1,2,6,3,0,1,0,3,4,5,3,94,976687,31,0,0,173,2.927350413,5.89,8.18,8.12,0
0,12,0,10,2,0,1,0,2,4,1,6,167,329076,19,0,0,141,1.694970238,5.85,9.5,10.16,0
0,10,0,3,2,0,1,0,3,3,5,0,207,681273,44,0,0,157,1.208255948,6.1,14.49,8.42,0
0,1,2,6,3,4,1,6,2,3,3,7,79,685294,31,0,0,126,2.829256346,4.51,11.19,5.48,0
0,3,2,10,5,4,0,0,1,2,1,4,132,618256,28,0,0,119,2.197941012,6.22,11.77,7.29,0
0,3,5,6,3,0,1,20,1,2,1,3,97,806161,28,0,0,126,3.912659612,3.2,8.94,8.86,0
None,14,3,None,1,0,0,20,2,3,5,6,148,551444,9,0,0,176,2.039906031,5.75,12.99,8.42,0
0,7,1,10,3,4,1,0,3,3,8,2,135,688973,16,0,0,126,3.113132831,5.11,11.39,7.89,0
1,3,0,4,2,0,1,0,3,4,9,5,214,521765,28,0,0,126,2.260433319,5.68,11.66,12.03,1
None,3,4,None,5,0,0,0,0,3,0,1,148,704056,28,0,0,126,1.400321735,3.82,11.72,9.01,0
0,6,0,9,2,0,1,0,3,0,8,0,66,566084,35,0,0,145,1.884597343,3.53,8.41,6.47,0
None,3,2,None,5,4,0,0,2,2,0,4,104,596987,28,0,0,63,3.401066161,3.6,8.67,9.21,0
0,6,0,1,2,0,1,9,2,4,6,5,154,345622,35,0,0,141,0.951150115,5.31,13.17,5.48,0
0,0,5,8,3,0,0,0,0,2,9,1,107,88131,41,0,0,79,1.750969981,5.79,9.09,11.51,0
None,0,2,None,3,0,0,0,3,2,0,0,69,1186658,41,0,0,72,0.479101728,6.22,13.45,9.43,0
0,3,0,1,2,0,1,0,2,2,9,7,176,572216,28,0,0,126,2.256597499,5.39,10.12,6.89,0
0,1,0,10,2,0,1,0,3,2,6,0,173,382998,31,0,0,75,0.739240307,4.3,7.16,7.51,1
0,9,2,8,1,0,0,0,1,2,3,4,53,1041601,25,0,0,94,2.149200786,4.2,9.8,8.36,0
0,3,0,10,2,4,1,0,2,4,6,6,167,374384,28,0,5466,126,0.769527577,3.39,10.46,6.84,0
0,3,4,2,5,4,0,0,0,0,0,4,188,492024,28,0,0,126,2.123619875,5.17,10.37,8.18,0
0,6,2,1,3,0,0,0,0,1,2,6,107,940929,35,0,0,126,1.665344853,3.62,8.47,7.14,0
0,1,2,8,1,0,0,0,3,1,6,3,66,614404,31,0,0,79,3.862627124,4.9,12.07,10.07,0
0,6,0,1,2,0,1,0,0,4,7,1,116,570843,35,0,0,126,1.588961873,5.01,13.73,8.09,0
0,3,0,7,2,0,1,0,3,4,1,3,79,409356,28,0,0,126,3.239974033,6.48,9.6,11.98,0
0,3,1,10,3,0,1,0,0,0,3,3,170,482190,28,0,0,176,2.587274981,4.34,6.17,10.04,1
0,4,0,5,2,0,1,0,0,4,5,5,148,1017241,47,47199,0,173,2.477098665,6.27,8.47,11.39,1
0,0,2,5,3,0,1,0,0,2,2,5,101,361085,41,21517,0,126,1.261594543,5.34,9.9,7.3,0
1,4,0,5,2,0,1,0,2,0,8,4,138,888197,47,314156,0,157,1.813966184,4.73,10.43,4.23,1
0,0,0,3,2,0,1,0,0,0,5,5,154,656772,41,0,0,188,0.995443946,5.01,8.06,8.02,1
0,3,2,7,1,4,0,0,2,4,5,0,85,1010264,28,0,0,126,0.535368082,5.45,11.25,7.52,0
0,2,4,8,5,0,0,0,2,2,0,6,226,645104,22,0,0,126,0.363927249,4.75,8.24,5.03,0
0,1,1,7,3,4,1,0,1,3,7,7,148,978276,31,0,0,126,0.920350816,2.33,15.23,8.12,0
0,1,0,3,2,0,1,0,1,1,7,1,82,486840,31,0,0,157,1.854671587,5.45,8.62,8.8,1
0,5,2,8,1,0,0,0,0,4,5,0,63,514169,38,0,0,47,1.036361249,4.43,10.18,8.68,0
0,1,2,3,1,0,0,0,3,4,2,5,63,1102146,31,0,0,63,1.659081968,5.01,10.12,6.31,0
0,1,0,4,2,0,1,0,1,2,7,1,148,417555,31,0,0,173,1.45793343,5.54,12.3,8.65,1
0,5,0,1,3,1,1,0,0,1,3,0,97,420251,38,0,0,157,3.071223231,4.67,8.38,9.6,1
0,3,0,6,2,0,1,0,2,1,8,5,110,279727,28,0,0,126,2.620655816,5.23,9.85,8.29,1
1,3,2,9,1,0,1,0,2,3,9,2,79,864557,28,0,0,126,2.900838246,5.57,11.69,7.47,0
None,8,4,None,3,0,0,0,3,3,5,0,201,533810,13,0,0,13,1.640758882,4.19,11.7,9.31,0
5,4,1,5,5,0,0,0,3,3,6,5,132,1271004,47,0,0,126,1.392344797,5.25,12.42,8.14,0
2,10,0,4,2,0,1,0,1,0,8,5,160,720886,44,47199,0,157,2.89594121,3.59,11.88,6.38,1
0,1,2,1,3,0,1,0,0,3,9,7,101,679040,31,14608,0,141,1.013999047,5.05,13.63,9.56,0
0,3,4,7,5,0,0,0,3,1,6,0,116,190217,28,0,0,63,0.133899308,6.2,5.34,5.67,0
None,3,0,None,2,0,1,0,0,3,4,7,188,240172,28,0,0,126,1.974038902,5.06,5.72,7.18,0
0,2,1,10,3,4,0,0,3,4,9,4,148,211206,22,0,0,126,2.428098623,5.93,9.93,6.63,0
0,1,2,0,3,4,0,0,3,0,4,4,107,939320,31,0,0,157,2.863077116,4.67,8.62,8.78,0
1,3,0,9,2,0,1,0,2,0,0,1,204,561962,28,0,0,151,1.045588978,4.52,11.53,8.16,0
0,1,0,1,2,0,1,0,0,2,8,0,91,411096,31,0,0,188,2.753940949,5.16,8.19,10.5,0
0,3,0,4,2,0,1,0,0,2,5,5,148,895062,28,0,0,126,1.9251516,5.28,9.4,7.42,0
1,0,0,9,2,0,1,0,0,3,9,3,138,280899,41,0,0,157,1.915960325,7.12,8.17,8.64,0
0,1,0,4,2,0,1,0,2,4,5,0,151,114678,31,0,0,126,3.014180824,6.15,7.99,7.16,1
0,3,0,12,2,0,1,0,1,3,5,0,157,1080227,28,0,0,119,0.982719815,5.1,8.29,7.21,1
0,3,3,6,3,4,1,0,0,1,8,3,126,1036487,28,0,0,94,1.504955213,3.75,11.65,10.65,0
4,10,0,5,2,0,1,16,3,4,4,4,141,469156,44,0,0,126,3.193898468,5.16,12.23,9.11,1
0,3,0,2,2,0,1,0,3,0,1,1,116,387079,28,0,0,138,1.473205246,5.57,7.18,8.46,1
0,10,0,4,2,0,1,0,1,3,3,2,138,362298,44,0,0,126,1.951011708,5.14,12.29,7.68,1
0,7,4,4,3,4,1,0,0,4,5,4,192,601354,16,0,0,204,1.172963262,4.43,10.02,9.67,0
0,0,2,5,3,0,1,0,2,3,4,4,126,562562,41,0,0,94,1.729457173,5.77,11.62,9.77,0
0,3,1,2,4,4,1,28,3,3,2,3,160,720279,28,0,0,101,1.694354895,4.15,10.22,10.38,0
1,1,4,8,3,0,1,0,1,4,6,2,214,601668,31,0,0,126,1.999419962,4.51,7.85,9.83,0
3,12,1,1,5,0,1,0,0,4,8,3,204,1021297,19,0,0,126,2.826907322,4.75,9.61,9.35,0
0,6,0,5,2,0,1,0,0,2,8,4,91,788436,35,0,0,126,1.241431781,6.92,9.17,8.41,0
0,0,0,3,2,0,1,0,0,1,6,1,135,712834,41,0,0,157,1.958969417,5.11,7.79,5,1
0,14,0,6,2,1,1,15,2,1,5,7,192,254884,9,22927,0,126,2.237974603,6.08,10.88,9.38,1
0,3,0,7,2,0,1,0,3,4,5,5,167,953354,28,0,0,94,3.661577949,3.31,10.58,8.44,0
5,1,1,8,3,0,0,0,2,1,3,6,176,482081,31,0,0,110,2.207815796,5.54,10.57,7.64,0
0,3,0,6,2,0,1,0,0,0,4,6,129,487280,28,0,0,126,1.660746336,4.85,13.39,10.92,0
3,9,0,1,2,0,1,0,0,3,1,5,107,651202,25,0,0,126,0.970684895,3.14,10.11,5.88,0
None,1,1,None,1,0,0,0,3,2,9,3,113,439100,31,0,0,101,2.553564534,4.64,11.41,8.47,0
0,8,4,2,5,4,0,0,0,0,6,1,220,1273482,13,0,0,119,3.29678352,5.71,11.03,6.69,0
5,0,0,5,2,0,1,0,1,0,3,3,135,819830,41,0,0,157,1.51849033,5.08,10.74,4.43,0
0,3,0,1,2,0,1,0,2,3,8,5,167,74449,28,0,0,145,1.087729592,4.97,12.69,10.1,1
0,0,0,5,2,0,1,0,3,3,5,0,154,170463,41,0,0,126,2.348711704,4.11,9.57,6.25,1
0,0,0,4,2,0,1,0,2,3,1,0,101,803886,41,0,0,135,2.602771163,6.71,11.12,9.3,1
0,0,0,4,2,0,1,0,2,0,9,4,173,625387,41,47199,0,132,3.080185656,5.23,10.52,9.5,1
0,12,2,3,1,0,1,0,3,4,8,5,53,1028664,19,0,0,63,1.755533076,5.39,10.77,9.58,0
0,14,2,9,4,4,1,20,2,1,1,3,75,812730,9,0,0,126,3.746364142,3.59,12.18,6.81,0
0,7,2,1,3,3,1,0,2,2,8,1,97,745553,16,0,0,141,2.241344275,3.56,12.23,6.71,0
0,2,4,2,3,0,0,0,2,1,6,5,182,608112,22,0,0,126,2.129515541,4.56,8.44,7.42,0
0,2,5,6,3,2,1,20,1,0,3,5,94,1118454,22,0,0,126,0.844558421,5.66,9.72,6.14,0
0,0,0,3,2,0,1,0,3,3,0,4,192,161431,41,0,0,157,1.095573335,5.94,8.16,5.44,1
0,3,0,1,2,0,1,0,2,1,7,3,72,507468,28,0,0,126,1.991358704,5.48,11.77,9.38,0
2,3,1,6,1,0,1,0,2,0,3,4,63,1463118,28,0,0,79,1.848762183,5.51,10.06,8.88,0
4,0,1,2,3,0,1,0,3,0,5,4,192,108800,41,0,0,94,2.188646903,3.9,8.79,6.72,0
0,13,2,8,1,0,0,0,1,0,8,0,85,693519,50,0,0,126,1.509851436,5.36,6.24,10.23,0
4,0,2,5,4,0,1,0,3,4,7,0,88,1118687,41,0,0,157,2.259501558,4.53,8.91,9.7,0
4,0,2,5,1,0,0,0,0,0,2,7,75,367639,41,0,0,126,3.800598834,6.81,11.4,8.89,0
0,1,1,4,3,0,0,0,3,4,5,6,157,629340,31,0,0,126,3.315799013,5.31,10.77,8.15,0
0,5,1,8,3,0,1,0,2,0,3,3,182,632695,38,0,5894,126,2.115969146,4.2,8.79,8.48,0
3,4,0,5,2,0,1,29,3,2,5,6,82,650256,47,0,0,188,3.003714146,5.84,7.57,6.85,0
0,8,3,9,3,0,1,20,3,1,3,1,94,931510,13,0,0,141,2.571946914,2.61,9.86,6.34,0
0,1,1,8,3,0,0,0,1,4,4,6,141,596281,31,0,0,126,0.528564284,5.53,10.07,7.71,0
None,3,0,None,2,0,1,0,2,4,4,4,198,202469,28,0,0,126,0.72604616,5.38,11.06,10.16,0
0,0,6,3,0,1,0,15,0,4,1,2,94,61820,41,0,0,188,1.274075961,4.21,9.03,8.01,1
0,0,2,4,1,1,1,0,0,4,3,4,72,308765,41,0,0,126,1.957382452,5.54,10.27,10.1,0
0,2,2,2,1,0,1,0,2,2,0,1,57,219977,22,0,0,47,0.945137491,3.76,9.23,9.59,0
2,3,0,3,2,0,1,0,0,4,9,2,192,466768,28,0,0,173,2.085545644,3.63,10.44,4.9,1
0,3,0,5,2,0,1,0,1,0,3,2,123,542044,28,0,0,157,4.018466079,3.73,6.71,4.46,1
0,3,2,1,1,0,1,0,0,0,9,5,94,281911,28,0,4725,126,2.200654251,6.62,15.3,10.3,0
0,3,2,3,3,0,1,22,1,0,6,4,176,459901,28,0,0,126,2.815539528,3.18,14.57,7.42,0
0,2,0,6,2,0,1,0,1,3,9,0,72,467934,22,0,0,126,1.898688666,5.52,7.36,6.05,0
0,1,4,4,3,2,0,0,2,4,6,4,132,270758,31,0,0,126,2.563095388,5.1,13.96,7.09,0
0,2,2,2,1,0,0,0,0,3,5,3,53,439908,22,0,0,79,1.573700345,4.67,10.43,8.54,0
4,6,1,5,5,4,0,0,0,4,6,5,101,345889,35,0,0,126,0.839651174,6.39,8.65,8.01,0
0,3,2,6,3,4,1,0,0,0,7,0,60,647020,28,0,0,63,0.951039617,3.69,11.82,7.45,0
0,1,2,0,1,0,0,0,2,2,4,2,60,429638,31,0,0,31,2.87147647,3.63,9.9,6.35,0
4,10,0,5,2,0,1,0,2,0,0,4,110,2333899,44,0,0,126,1.212354229,5.83,8.31,10.59,0
0,0,0,7,2,0,1,0,3,3,7,6,182,1013764,41,0,0,126,2.972124937,5.14,10.59,3.77,1
0,7,0,2,2,0,1,0,0,2,4,3,185,556439,16,0,0,126,3.342120232,4.17,13.68,9.94,0
4,0,0,5,2,0,1,0,0,1,3,7,104,612300,41,0,0,126,1.686171255,4.29,11.72,8.7,1
0,1,4,1,1,0,1,0,0,1,9,5,88,621737,31,0,0,188,2.27056445,5.42,9.95,10.75,0
0,0,2,2,3,0,0,0,0,0,5,5,75,136769,41,0,0,101,2.360758269,4.62,10.1,9.56,0
2,3,0,1,2,0,1,0,2,0,6,7,107,477865,28,0,0,126,2.86579634,4.34,11.4,8.19,0
0,3,0,7,2,4,1,0,0,3,6,6,82,735943,28,0,0,126,1.435404311,5.01,7.77,7.73,0
0,10,0,5,0,0,0,0,0,1,2,1,157,609064,44,0,0,119,1.243886012,5.48,7.93,7.85,0
0,1,4,3,3,0,1,0,0,2,7,5,210,690167,31,0,0,57,2.881402456,5.06,11.81,4.7,0
0,3,0,7,2,0,1,0,3,4,6,3,75,865179,28,0,0,157,3.742019637,4.66,10.69,10.08,0
0,0,0,4,0,0,0,2,2,1,2,5,283,279573,41,0,0,126,2.03463834,4.66,6.14,5.64,1
3,4,0,5,2,0,1,0,1,3,6,5,107,469253,47,0,0,126,2.709499868,5.09,10.99,10.45,1
3,1,4,5,5,2,0,0,1,3,1,1,182,94596,31,0,0,126,1.784766051,6.78,11.12,5.96,0
3,3,0,8,0,0,0,0,1,1,6,7,151,526999,28,0,0,126,0.964642884,6.07,12.02,8.43,1
None,3,2,None,3,0,1,None,3,1,1,4,85,811257,28,0,0,110,1.955307314,7.07,11.27,8.56,0
0,0,5,2,4,4,0,28,3,1,3,3,163,258506,41,0,0,126,2.813232228,6.07,6.43,6.93,0
0,1,0,4,2,0,1,0,2,4,9,7,119,336666,31,0,0,173,1.161629597,4.93,7.87,7.47,1
None,2,0,None,4,0,0,0,2,4,9,2,63,546464,22,0,0,123,-0.598453706,3.57,10.51,8.12,0
None,3,0,None,2,0,1,0,2,0,0,7,229,96488,28,0,0,31,2.029935529,3.85,13.45,7.71,0
0,0,2,8,1,0,0,0,0,4,3,3,123,970579,41,0,0,157,2.435382776,6.47,6.86,6.67,0
0,6,4,5,3,0,1,0,2,2,7,3,229,575581,35,78929,0,188,2.010860005,5.77,8.49,9.8,1
5,3,3,3,5,4,0,0,3,3,4,3,141,739628,28,0,0,126,0.89269501,4.8,12.19,5.48,0
0,11,5,2,1,3,0,24,2,1,4,3,88,300229,6,0,0,110,3.068592152,2.58,11.14,5.11,0
0,13,0,5,2,1,1,7,2,4,5,0,91,274911,50,0,0,188,2.420271934,5,11.05,9.06,0
0,6,1,2,5,0,0,0,2,2,6,2,104,1014951,35,0,0,126,2.121861639,4.78,6.49,9.39,0
0,3,2,3,1,0,1,0,3,0,3,4,72,817612,28,0,0,126,3.057902323,3.88,9.78,9.45,0
0,2,2,2,1,0,0,0,3,3,3,5,53,902140,22,0,0,47,2.329044666,4.92,7.04,7.54,0
0,0,2,4,5,0,1,0,3,2,7,6,72,833640,41,0,0,126,1.240895817,5.63,9.11,9.99,0
0,3,2,1,3,0,1,0,0,4,0,1,63,629641,28,0,0,110,2.345848957,4.97,14.69,8.3,0
2,4,0,5,2,0,1,0,3,0,0,7,141,977761,47,0,4665,157,3.822410481,4.59,10.12,9.63,1
0,0,0,5,2,0,1,0,2,4,8,6,176,588405,41,0,0,126,2.25399098,5.13,8.46,8.19,1
0,11,0,6,2,0,1,20,3,4,9,6,192,682118,6,0,0,126,1.062770432,4.76,11.3,5.74,0
0,0,2,5,3,0,1,0,1,4,8,3,79,529054,41,0,5470,126,2.669280405,5.13,7.12,8.48,0
5,10,2,4,3,0,1,0,3,3,7,5,116,334099,44,0,0,204,1.509843923,5.14,8.31,7.15,0
0,3,0,3,2,0,1,0,0,0,8,7,173,504637,28,0,0,176,2.779572767,4.29,9.35,6.86,1
0,0,2,5,3,0,1,0,0,4,5,7,75,506418,41,0,0,79,1.936609887,4.85,10.94,6.44,0
0,3,0,8,2,4,1,0,2,1,4,7,104,700905,28,0,0,126,2.709053203,3.78,10.6,6.5,0
None,1,1,None,5,0,0,0,1,4,0,3,91,205372,31,0,0,126,3.961905713,4.89,10.63,8.96,0
0,5,0,7,2,0,1,0,1,2,7,4,138,177974,38,0,0,132,2.986512712,4.2,15.07,7.21,0
0,1,2,8,3,0,0,0,0,4,4,1,60,424322,31,0,0,63,1.064777897,4.77,9.14,11.38,0
4,3,2,12,3,2,1,0,3,0,7,5,107,71129,28,0,0,126,2.196179904,5.75,10.85,11.24,0
0,9,2,1,5,0,1,0,1,2,2,1,82,759800,25,0,0,126,1.929622867,5.97,12.95,9.01,0
None,3,2,None,3,0,1,0,3,3,3,1,85,641117,28,0,0,126,2.740737325,6.58,9.38,9.52,0
0,0,0,5,2,0,1,0,1,0,6,7,113,747520,41,0,6211,141,2.11769976,5.55,11.24,8.74,1
0,3,0,6,2,0,1,0,1,0,3,2,173,331696,28,9748,0,126,2.559458506,7.12,9.29,10.29,1
0,1,0,6,2,0,1,0,0,0,5,6,69,435243,31,0,0,110,2.543177258,5.66,8.1,9.53,0
0,6,2,0,5,4,0,0,0,0,7,4,79,887852,35,0,0,126,2.200329061,3.85,11.88,8.93,0
0,6,2,1,3,0,1,0,3,0,4,6,85,555974,35,0,0,126,1.221165902,6.04,7.15,10.59,0
3,0,0,8,2,0,1,0,0,4,1,6,135,639745,41,22927,0,126,0.385742175,6.4,8.87,7.27,1
0,6,0,1,2,1,1,19,3,1,9,4,170,464525,35,15749,0,126,1.014193921,4.45,11.02,7.21,0
4,0,0,5,2,0,1,0,2,0,7,7,119,994220,41,0,0,126,2.479194956,4.93,9.32,6.34,1
1,3,0,1,2,0,1,0,1,4,6,4,97,552468,28,0,0,188,2.370998322,6.63,7.95,8.42,0
0,3,3,10,3,0,1,0,3,0,4,1,104,288433,28,0,0,126,1.711658476,3.52,9.61,10.03,0
0,3,2,2,1,0,1,0,1,0,3,1,60,280849,28,0,0,126,1.541492612,4.26,10.83,8.84,0
0,1,0,1,2,0,1,0,1,1,7,2,141,168151,31,0,0,126,0.445129055,4.39,6.94,8.72,0
0,3,0,6,2,0,1,0,2,3,5,4,63,381917,28,0,0,157,2.780642127,5.41,12.73,7.02,0
None,15,0,None,4,0,0,20,3,2,1,6,66,1371088,3,0,0,126,2.179244342,4.34,9.11,7.63,0
5,3,0,8,0,0,0,0,0,0,9,2,129,632601,28,0,0,119,1.694111523,4.63,9.59,8.55,1
0,3,4,10,5,0,1,0,2,0,8,6,179,107659,28,0,2051,132,2.062440294,4.94,15.32,7.61,1
0,1,0,7,2,0,1,0,3,4,1,4,94,236144,31,0,0,126,2.021536747,4.24,12.79,10.26,1
4,0,5,5,4,4,1,None,0,3,4,7,104,920685,41,0,0,126,2.285994046,5.35,9.57,9.92,0
0,11,5,11,3,0,0,20,3,4,8,0,85,697361,6,0,0,126,2.617339077,4.71,8.75,7.65,0
4,6,0,0,0,0,0,32,1,3,5,5,91,1182188,35,0,0,110,3.33270833,4.94,12.62,9.67,1
None,1,2,None,1,4,1,0,1,2,2,5,60,619073,31,0,0,94,2.09792138,5.34,10.05,11.25,0
0,3,1,4,3,0,0,0,1,4,5,7,126,219063,28,0,0,126,2.618505345,5.7,11.22,10.56,0
0,3,0,8,2,0,1,0,1,3,0,2,82,779806,28,0,0,126,3.00531025,4.62,9.01,9.2,0
3,6,2,8,5,4,0,0,2,2,8,7,91,403861,35,0,0,126,3.319883956,5.5,12.27,7.13,0
0,1,2,6,1,0,1,0,0,3,6,2,60,820769,31,0,0,110,3.217588184,6,11.41,9.11,0
0,3,2,1,5,0,1,0,3,4,1,0,129,2180595,28,0,0,126,0.555206326,5.04,11.64,7.72,0
0,3,1,3,3,0,0,0,1,1,5,2,173,691973,28,0,0,126,4.15721135,4.5,10.33,8.87,0
0,1,2,8,3,0,0,0,1,0,5,2,97,610389,31,7738,0,119,2.967868487,3.17,8.9,10.04,0
0,1,2,6,1,4,1,0,0,3,4,5,69,570378,31,0,0,110,-0.414907376,5.62,9.33,6.83,0
0,12,4,2,3,4,0,0,0,2,7,2,110,171515,19,0,6220,126,1.330521222,5.63,8.74,4.01,0
3,3,0,1,2,0,1,0,1,0,2,4,138,1005533,28,0,0,126,0.747387183,5.33,9.27,6.42,1
0,2,2,2,1,0,1,0,0,3,0,2,57,684685,22,0,0,75,2.33035216,5.25,10.48,11.79,0
0,0,2,6,1,0,1,0,2,4,9,4,72,646078,41,0,0,94,2.912017846,5.92,10.02,9.78,0
0,3,0,6,2,0,1,0,1,4,1,4,85,185568,28,0,0,126,1.463995058,4.22,9.82,9.43,0
0,3,0,3,0,4,0,0,3,4,7,7,119,556483,28,0,0,126,2.598007538,5.24,10.33,7.59,0
0,0,0,5,4,1,0,15,3,2,4,3,75,272517,41,0,0,126,4.579150289,3.5,10.26,8.91,0
0,1,0,6,2,0,1,0,2,0,0,2,145,603824,31,0,0,126,0.873651386,5.52,10.73,10.56,0
0,7,0,1,2,0,1,0,0,3,4,1,154,125620,16,0,0,126,2.507340936,5.37,10.01,7.98,0
0,3,4,11,4,0,0,0,2,1,1,2,163,710264,28,0,0,126,1.7737539,4.19,9.64,9.18,0
0,0,0,5,2,4,1,0,1,1,2,7,123,1723195,41,0,0,94,3.698140103,3.78,10.17,9.51,0
0,13,0,4,2,0,1,0,0,3,2,2,123,417452,50,0,0,132,3.299935288,5.69,8.31,6.83,1
0,1,1,8,3,0,0,0,1,2,1,4,160,630128,31,0,0,198,2.162112057,4.81,11.64,5.91,0
0,3,2,4,3,0,0,0,0,2,5,4,151,581443,28,0,0,157,2.9497511,5.99,9.18,8.24,0
0,3,0,7,2,0,1,0,0,2,6,1,79,735114,28,0,0,157,0.582868915,4.93,8.15,9.51,0
0,3,0,7,2,0,1,0,2,2,0,5,85,530386,28,0,0,126,1.760900693,4.89,9.48,7.65,0
2,0,0,1,2,0,1,4,3,1,5,4,101,658764,41,0,0,157,0.926814268,5.3,10.08,8.14,0
0,3,0,3,2,0,1,0,3,0,8,5,220,546738,28,0,0,126,1.810975661,6.57,12.15,6.19,0
0,0,2,8,1,0,1,0,1,1,9,7,88,362659,41,0,0,126,1.556632921,5.28,9.22,7.3,0
0,3,0,10,2,0,1,0,2,0,5,1,129,965939,28,0,0,157,2.631154414,6.51,8.61,9.97,0
0,1,2,0,1,0,1,0,3,0,0,0,63,368264,31,0,0,47,1.516862506,3.69,8.15,9.43,0
4,1,0,12,2,0,1,0,3,3,4,0,129,673061,31,0,5975,226,-0.507762245,4.05,9.6,6.7,1
None,1,2,None,3,1,1,10,3,4,7,2,75,474861,31,314156,0,157,1.536641797,5.78,11.78,8.41,1
0,1,4,2,5,4,0,0,3,4,4,7,141,441648,31,0,0,126,1.727949918,5.79,8.38,4.91,0
0,3,2,4,3,0,1,0,0,2,8,7,119,606409,28,0,0,126,0.535408262,5.15,12.81,5.3,0
1,4,0,5,2,1,1,7,0,2,4,2,141,679847,47,0,0,157,3.629721845,3.39,7.91,9.57,1
0,0,0,4,2,0,1,0,2,1,6,3,110,654576,41,0,0,116,0.194449717,6.48,9.27,6.97,1
0,2,2,6,4,0,1,0,1,4,3,5,110,384383,22,0,0,126,1.945684062,3.36,9.98,8.84,0
1,12,0,9,2,0,1,0,0,2,4,6,167,94273,19,0,0,110,2.19250196,4.94,8.69,6.62,0
1,1,2,3,1,0,1,0,1,0,3,4,129,387993,31,0,0,126,1.138741481,2.67,8.27,7.83,0
0,0,0,4,2,0,1,0,2,0,0,7,154,382024,41,0,0,126,4.325891096,5.29,10.53,7.23,0
0,3,0,7,2,4,1,0,0,3,4,4,160,265147,28,0,0,126,1.476324778,4.27,8.38,7.77,0
2,3,1,4,3,0,0,0,0,1,9,6,141,334633,28,0,0,126,2.039019686,4.96,9.09,8.33,0
0,12,0,9,2,0,1,0,2,2,1,3,116,376966,19,0,0,126,-0.552179171,5.22,12,8.82,0
0,6,0,8,2,0,1,0,2,0,5,7,151,704951,35,0,0,126,1.016393959,4.14,11.01,7.21,1
1,11,2,4,3,2,1,0,2,1,5,2,176,189017,6,0,0,204,0.899721103,4.43,6.13,6.84,0
2,10,0,3,2,0,1,0,1,3,6,3,145,679885,44,0,6211,188,3.654902977,4.17,10.35,7.01,1
2,3,2,4,1,0,1,0,0,2,0,6,88,251824,28,0,0,126,2.439384359,5.55,11.75,6.44,0
1,6,0,5,2,0,1,0,2,2,0,3,207,938815,35,0,0,157,1.082801491,5.5,7.28,8.14,0
None,1,2,None,3,0,0,0,1,0,4,3,66,388700,31,0,0,88,1.320928184,5.94,10.03,6.98,0
0,1,2,3,3,0,0,0,3,3,8,7,82,615733,31,0,0,47,1.892961675,4.3,14.09,8.58,0
0,1,0,6,2,0,1,0,1,4,1,4,79,453335,31,0,0,94,2.431376748,4.67,12.86,4.07,0
0,10,2,5,3,4,0,0,3,4,5,5,94,369401,44,0,0,63,2.100760772,5.17,11.41,7.69,0
None,7,1,None,5,0,0,0,1,4,9,6,116,274478,16,0,0,126,1.075718487,3.51,9.21,8.7,0
0,1,2,2,5,0,0,0,2,3,2,4,75,1161343,31,0,0,126,3.035083786,5.78,10.66,8.4,0
0,1,0,1,2,0,1,0,1,4,4,6,110,404876,31,0,0,126,0.516192447,6.39,9.85,7.09,0
0,6,1,8,3,0,0,0,2,2,3,1,141,321077,35,0,0,126,1.828940657,4.47,8.98,7.05,0
0,1,2,3,1,0,0,0,2,0,8,7,66,484544,31,0,0,110,1.956064854,4.21,13.09,8.72,0
0,3,1,8,5,0,0,0,3,4,8,5,123,211847,28,0,0,126,1.178729826,4.56,11.92,8.76,0
None,6,2,None,1,0,1,0,1,1,1,4,69,565402,35,0,0,126,0.4075899,4.57,8.23,10.33,0
None,0,0,None,2,0,1,0,0,2,0,6,192,504618,41,13779,0,47,1.745605279,8.07,10.28,10.17,1
0,3,4,2,5,0,0,0,1,3,4,7,239,365059,28,0,0,104,2.3283847,6.49,10.92,8.14,0
0,3,1,6,5,4,0,0,0,1,6,1,167,872646,28,0,0,126,1.463360935,4.04,5.8,8.43,0
0,10,1,4,5,0,0,0,1,1,9,6,138,403236,44,0,0,126,2.567045741,3.39,7.1,8.69,0
0,10,0,7,2,0,1,4,2,3,8,7,82,545358,44,0,0,63,3.995246338,4.43,11.66,7.9,0
1,0,0,1,2,0,1,0,1,4,5,3,195,224520,41,0,0,173,1.864669954,4.97,5.62,6.78,1
0,3,0,1,2,0,1,0,3,2,5,2,88,611637,28,0,0,126,1.222347648,5.84,11.66,7.55,0
0,3,1,8,5,0,0,0,0,2,7,6,132,945871,28,0,0,126,2.199194598,6.85,12.06,5.68,0
0,8,1,1,5,0,1,3,3,2,2,3,132,479646,13,0,0,126,1.895413825,6.5,11.4,8.89,0
